,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text_tokens,text_lemmas
18,1515459236561571844,1515103820807917572,1650148612000.0,2022-04-16 17:36:52,-0500,,@mcgadyme @BelfastResiden1 @GodandtheBear Zelensky is refusing diplomatic solutions w a nuclear power b/c he's a puppet willing to sacrifice his countrymen for promises from the West  and the West is willing to do the same w you  We dont exist in the shadow of Putin's restraint if he's a villain ... ya feckin bellends,en,[],[],4824636551,4824636551,Blink_Ensu,"Lactose, The Intolerant",6,17,https://twitter.com/Blink_Ensu/status/1515459236561571844,[],[],0,,False,0,0,0,,diplomatic,,,,,,,"[{'screen_name': 'mcgadyme', 'name': 'Phillygirl RN', 'id': '369510175'}, {'screen_name': 'BelfastResiden1', 'name': 'Belfast Resident', 'id': '1251184929024675840'}, {'screen_name': 'GodandtheBear', 'name': 'GodandtheBear☭', 'id': '3230944180'}]",,,,,"['mcgadyme', 'belfastresiden1', 'godandthebear', 'zelensky', 'refusing', 'solutions', 'nuclear', 'power', 'hes', 'puppet', 'willing', 'sacrifice', 'countrymen', 'promises', 'west', 'west', 'willing', 'dont', 'exist', 'shadow', 'putins', 'restraint', 'hes', 'villain', 'feckin', 'bellends']","['mcgadyme', 'belfastresiden1', 'godandthebear', 'zelensky', 'refuse', 'solution', 'w', 'nuclear', 'power', 'b/c', ""'s"", 'puppet', 'willing', 'sacrifice', 'countryman', 'promise', 'west', 'west', 'willing', 'w', 'dont', 'exist', 'shadow', 'putin', ""'s"", 'restraint', ""'s"", 'villain', '...', 'ya', 'feckin', 'bellends']"
19,1515458995502432260,1515443011563536402,1650148555000.0,2022-04-16 17:35:55,-0500,,@EbenezarWikina Other African countries don’t even respect us anymore because Nigeria’s diplomatic Corp has been weak in recent years. Incompetency and negligence will be the order of the day when riff raffs are appointed as ambassadors based on party appointments.,en,[],[],1452939553715720192,1452939553715720192,olalekan_ojumu,Olalekan 😎🌍☯️,6,17,https://twitter.com/olalekan_ojumu/status/1515458995502432260,[],[],0,,False,0,0,0,,diplomatic,,,,,,,"[{'screen_name': 'EbenezarWikina', 'name': 'Eben', 'id': '274035579'}]",,,,,"['ebenezarwikina', 'african', 'countries', 'even', 'respect', 'anymore', 'nigeria', 'corp', 'weak', 'recent', 'years', 'incompetency', 'negligence', 'order', 'day', 'riff', 'raffs', 'appointed', 'ambassadors', 'based', 'party', 'appointments']","['ebenezarwikina', 'african', 'country', '’', 'even', 'respect', 'u', 'anymore', 'nigeria', '’', 'corp', 'weak', 'recent', 'year', 'incompetency', 'negligence', 'order', 'day', 'riff', 'raffs', 'appoint', 'ambassador', 'base', 'party', 'appointment']"
20,1515458828535435266,1515458828535435266,1650148515000.0,2022-04-16 17:35:15,-0500,,US death row inmate Richard Moore picks firing squad over electric chair  https://t.co/iq9fS0vVoL via @ABCaustralia   Should Australia continue to maintain diplomatic relations with this barbaric &amp; bloodthirsty nation?,en,[],[],1438643269177524226,1438643269177524226,andrewpazniews3,andrew pazniewski,6,17,https://twitter.com/andrewpazniews3/status/1515458828535435266,['https://www.abc.net.au/news/2022-04-16/us-death-row-inmate-picks-firing-squad-over-electric-chair/100995350?utm_campaign=abc_news_web&utm_content=twitter&utm_medium=content_shared&utm_source=abc_news_web'],[],0,,False,0,0,0,,diplomatic,,,,,,,[],,,,,"['death', 'row', 'inmate', 'richard', 'moore', 'picks', 'firing', 'squad', 'electric', 'chair', 'httpstcoiq9fs0vvol', 'via', 'abcaustralia', 'australia', 'continue', 'maintain', 'relations', 'barbaric', 'amp', 'bloodthirsty', 'nation']","['u', 'death', 'row', 'inmate', 'richard', 'moore', 'pick', 'fire', 'squad', 'electric', 'chair', 'http', '//t.co/iq9fs0vvol', 'via', 'abcaustralia', 'australia', 'continue', 'maintain', 'relation', 'barbaric', 'amp', 'bloodthirsty', 'nation']"
21,1515458755948912648,1515458755948912648,1650148497000.0,2022-04-16 17:34:57,-0500,,The African Union Transitional Mission in Somalia ATMIS is expected to have a new leader in the coming days after PM @MohamedHRoble government PNGed him &amp; stripped Francisco Madeira of his diplomatic privileges. @ATMIS_Somalia @UNSomalia @EU_in_Somalia   https://t.co/AF8XUczovO,en,[],[],1085529410789359617,1085529410789359617,Shaataah,Shaatah Elmi,6,17,https://twitter.com/Shaataah/status/1515458755948912648,['https://www.theeastafrican.co.ke/tea/news/east-africa/new-leader-expected-at-au-mission-in-somalia-3783996'],[],0,,False,0,0,0,,diplomatic,,,,,,,[],,,,,"['african', 'union', 'transitional', 'mission', 'somalia', 'atmis', 'expected', 'new', 'leader', 'coming', 'days', 'mohamedhroble', 'government', 'pnged', 'amp', 'stripped', 'francisco', 'madeira', 'privileges', 'atmissomalia', 'unsomalia', 'euinsomalia', 'httpstcoaf8xuczovo']","['african', 'union', 'transitional', 'mission', 'somalia', 'atmis', 'expect', 'new', 'leader', 'come', 'day', 'pm', 'mohamedhroble', 'government', 'pnged', 'amp', 'strip', 'francisco', 'madeira', 'privilege', 'atmis_somalia', 'unsomalia', 'eu_in_somalia', 'http', '//t.co/af8xuczovo']"
22,1515458628857344000,1515381685054894084,1650148467000.0,2022-04-16 17:34:27,-0500,,"@Noahpinion I’m sure you believe that. But I highly doubt that you’re ever going to criticize anyone, much less call them an ass, for encouraging Ukrainians to reject diplomatic solutions and fight to the bitter end. Because that happens all day long and you’ve got plenty of chances.",en,[],[],253386630,253386630,square1_NYC,square1,6,17,https://twitter.com/square1_NYC/status/1515458628857344000,[],[],0,,False,0,0,0,,diplomatic,,,,,,,"[{'screen_name': 'Noahpinion', 'name': 'Noah Smith 🐇🇺🇦', 'id': '281877818'}]",,,,,"['noahpinion', 'sure', 'believe', 'highly', 'doubt', 'ever', 'going', 'criticize', 'anyone', 'much', 'less', 'call', 'ass', 'encouraging', 'ukrainians', 'reject', 'solutions', 'fight', 'bitter', 'end', 'happens', 'day', 'long', 'got', 'plenty', 'chances']","['noahpinion', '’', 'sure', 'believe', 'highly', 'doubt', '’', 'ever', 'go', 'criticize', 'anyone', 'much', 'less', 'call', 'as', 'encourage', 'ukrainian', 'reject', 'solution', 'fight', 'bitter', 'end', 'happens', 'day', 'long', '’', 'get', 'plenty', 'chance']"
23,1515458416906760192,1515458416906760192,1650148417000.0,2022-04-16 17:33:37,-0500,,"In order an islamic state to be accepted by these people of desires  it needs to: - Protect shia shrines &amp; its worshippers - Make diplomatic relations with China, Russia and Iran. -  Accepted by the UN - Muslims suffering outside their border is not their concern",en,[],[],1446263801347674141,1446263801347674141,junglehuntfun,B,6,17,https://twitter.com/junglehuntfun/status/1515458416906760192,[],[],0,,False,0,0,0,https://twitter.com/Athari_Ayyub/status/1515199066812329984,diplomatic,,,,,,,[],,,,,"['order', 'islamic', 'state', 'accepted', 'people', 'desires', 'needs', 'protect', 'shia', 'shrines', 'amp', 'worshippers', 'make', 'relations', 'china', 'russia', 'iran', 'accepted', 'muslims', 'suffering', 'outside', 'border', 'concern']","['order', 'islamic', 'state', 'accepted', 'people', 'desire', 'need', 'protect', 'shia', 'shrine', 'amp', 'worshipper', 'make', 'relation', 'china', 'russia', 'iran', 'accepted', 'un', 'muslim', 'suffer', 'outside', 'border', 'concern']"
24,1515458393103863820,1515458393103863820,1650148411000.0,2022-04-16 17:33:31,-0500,,"I could not think of a more understated, diplomatic way to summarize this all, “things have happened.”",en,[],[],19885339,19885339,davidkli,David K. Li,6,17,https://twitter.com/davidkli/status/1515458393103863820,[],[],0,,False,0,0,0,https://twitter.com/vol_baseball/status/1515453259141599235,diplomatic,,,,,,,[],,,,,"['could', 'think', 'understated', 'way', 'summarize', 'things', 'happened']","['could', 'think', 'understated', 'way', 'summarize', '“', 'thing', 'happen', '”']"
25,1515458390851567621,1515318820734439431,1650148410000.0,2022-04-16 17:33:30,-0500,,"@___Quintessence @OzKaterji There is no diplomatic solution to genocide, except the surrender of the killers. See Germany 1945. In Bosnia, the situation was frozen by Dayton and is about to erupt again.",en,[],[],46213380,46213380,danielhake,Daniel Hake 🇺🇦,6,17,https://twitter.com/danielhake/status/1515458390851567621,[],[],0,,False,0,0,0,,diplomatic,,,,,,,"[{'screen_name': '___Quintessence', 'name': 'BlueMarble', 'id': '1433839627551580177'}, {'screen_name': 'OzKaterji', 'name': 'Oz Katerji', 'id': '84083187'}]",,,,,"['quintessence', 'ozkaterji', 'solution', 'genocide', 'except', 'surrender', 'killers', 'see', 'germany', '1945', 'bosnia', 'situation', 'frozen', 'dayton', 'erupt']","['___quintessence', 'ozkaterji', 'solution', 'genocide', 'except', 'surrender', 'killer', 'see', 'germany', '1945.', 'bosnia', 'situation', 'frozen', 'dayton', 'erupt']"
26,1515458181106999300,1515458181106999300,1650148360000.0,2022-04-16 17:32:40,-0500,,"#russia #iran #UkraineWar #northkorea #china How is it possible that diplomacy is dead? With Russia, China, N Korea, Iran...? US is not leading.  Need to get some big diplomatic wins.  Can't sanction the world.  This is ridiculous.  Reach out to Russia to stop the Ukraine war.",en,"['russia', 'iran', 'ukrainewar', 'northkorea', 'china']",[],1499749952343396353,1499749952343396353,SnlPat,Pat from SNL,6,17,https://twitter.com/SnlPat/status/1515458181106999300,[],[],0,,False,0,0,0,,diplomatic,,,,,,,[],,,,,"['russia', 'iran', 'ukrainewar', 'northkorea', 'china', 'possible', 'diplomacy', 'dead', 'russia', 'china', 'korea', 'iran', 'leading', 'need', 'get', 'big', 'wins', 'cant', 'sanction', 'world', 'ridiculous', 'reach', 'russia', 'stop', 'ukraine', 'war']","['russia', 'iran', 'ukrainewar', 'northkorea', 'china', 'possible', 'diplomacy', 'dead', 'russia', 'china', 'n', 'korea', 'iran', '...', 'u', 'lead', 'need', 'get', 'big', 'win', 'ca', ""n't"", 'sanction', 'world', 'ridiculous', 'reach', 'russia', 'stop', 'ukraine', 'war']"
27,1515458012990873600,1515455851305349121,1650148320000.0,2022-04-16 17:32:00,-0500,,"@screenclutter I've yet to hear any reasoning against accepting a diplomatic solution except ""they shouldn't have to"" which is naive liberal bullshit.",en,[],[],317955911,317955911,NeeNeinNyetNo,Muffuletta Matzo Man,6,17,https://twitter.com/NeeNeinNyetNo/status/1515458012990873600,[],[],0,,False,1,0,0,,diplomatic,,,,,,,"[{'screen_name': 'screenclutter', 'name': 'As a monarchist, the opening scene to the Lion Kin', 'id': '1363016162'}]",,,,,"['screenclutter', 'ive', 'yet', 'hear', 'reasoning', 'accepting', 'solution', 'except', 'shouldnt', 'naive', 'bullshit']","['screenclutter', ""'ve"", 'yet', 'hear', 'reason', 'accept', 'solution', 'except', '``', ""n't"", ""''"", 'naive', 'bullshit']"
28,1515457881054793739,1515320754522443776,1650148289000.0,2022-04-16 17:31:29,-0500,,"@McCreezus @khaivubui @zei_squirrel There's the problem. You have to trust a tyrant with keeping up he peace HE BROKE. If Ukraine surrenders there's no telling to what Putin will be emboldened to. One of the goals was to ""denazify"" Ukraine if you recall, so how does that reflect in the ""diplomatic solution""?",en,[],[],813721315458875392,813721315458875392,INTENIKKAN,NIKKAN,6,17,https://twitter.com/INTENIKKAN/status/1515457881054793739,[],[],0,,False,2,1,0,,diplomatic,,,,,,,"[{'screen_name': 'McCreezus', 'name': 'Creezuzs', 'id': '1083308854321004544'}, {'screen_name': 'khaivubui', 'name': 'Khai Bui', 'id': '108857415'}, {'screen_name': 'zei_squirrel', 'name': '☀️👀', 'id': '2786053933'}]",,,,,"['mccreezus', 'khaivubui', 'zeisquirrel', 'theres', 'problem', 'trust', 'tyrant', 'keeping', 'peace', 'broke', 'ukraine', 'surrenders', 'theres', 'telling', 'putin', 'emboldened', 'one', 'goals', 'denazify', 'ukraine', 'recall', 'reflect', 'solution']","['mccreezus', 'khaivubui', 'zei_squirrel', ""'s"", 'problem', 'trust', 'tyrant', 'keep', 'peace', 'broke', 'ukraine', 'surrender', ""'s"", 'tell', 'putin', 'embolden', 'one', 'goal', '``', 'denazify', ""''"", 'ukraine', 'recall', 'reflect', '``', 'solution', ""''""]"
29,1515457599235186692,1515457599235186692,1650148222000.0,2022-04-16 17:30:22,-0500,,Mallow has opened diplomatic relations with Douglas local drug dealer Bevan Forde says,en,[],[],790629490263199744,790629490263199744,mallowbot,MALLOW DRAMA,6,17,https://twitter.com/mallowbot/status/1515457599235186692,[],[],0,,False,0,0,0,,diplomatic,,,,,,,[],,,,,"['mallow', 'opened', 'relations', 'douglas', 'local', 'drug', 'dealer', 'bevan', 'forde', 'says']","['mallow', 'open', 'relation', 'douglas', 'local', 'drug', 'dealer', 'bevan', 'forde', 'say']"
30,1515457585809399821,1515457585809399821,1650148218000.0,2022-04-16 17:30:18,-0500,,"1. Chomsky isn't the official spokesperson of the left  2. My issue with his statements isn't that he wants an immediate diplomatic solution, but that he is passive about the Russian invasion. It lacks the criticisms he gives to America. Call it what it is: Russian imperialism",en,[],[],1160294027373232129,1160294027373232129,minvskv,minvskv,6,17,https://twitter.com/minvskv/status/1515457585809399821,[],[],0,,False,3,1,1,,diplomatic,,,,,,,[],,,,,"['chomsky', 'isnt', 'official', 'spokesperson', 'left', 'issue', 'statements', 'isnt', 'wants', 'immediate', 'solution', 'passive', 'russian', 'invasion', 'lacks', 'criticisms', 'gives', 'america', 'call', 'russian', 'imperialism']","['1.', 'chomsky', ""n't"", 'official', 'spokesperson', 'left', '2.', 'issue', 'statement', ""n't"", 'want', 'immediate', 'solution', 'passive', 'russian', 'invasion', 'lack', 'criticism', 'give', 'america', 'call', 'russian', 'imperialism']"
31,1515457444952133632,1513883335919120390,1650148185000.0,2022-04-16 17:29:45,-0500,,"@PalestineMATH @HeidiBriones I'm demonizing putin because he ordered thr bombing of a building with 300 civilians in Moscow to blame it on the chechens to system a war. Then invaded Georgia, Crimea, and now Ukraine without reason or any attempts at diplomatic solutions that would avoid bloodshed.",en,[],[],1148402773546979329,1148402773546979329,Memetic_Theory,massey branscomb,6,17,https://twitter.com/Memetic_Theory/status/1515457444952133632,[],[],0,,False,0,0,0,,diplomatic,,,,,,,"[{'screen_name': 'PalestineMATH', 'name': ""Faye 'The Lone Star Warrior' Ku 🧢"", 'id': '1194132161395404801'}, {'screen_name': 'HeidiBriones', 'name': 'heidi', 'id': '1229178642674020352'}]",,,,,"['palestinemath', 'heidibriones', 'demonizing', 'putin', 'ordered', 'thr', 'bombing', 'building', '300', 'civilians', 'moscow', 'blame', 'chechens', 'system', 'war', 'invaded', 'georgia', 'crimea', 'ukraine', 'without', 'reason', 'attempts', 'solutions', 'would', 'avoid', 'bloodshed']","['palestinemath', 'heidibriones', ""'m"", 'demonize', 'putin', 'order', 'thr', 'bombing', 'building', '300', 'civilian', 'moscow', 'blame', 'chechen', 'system', 'war', 'invade', 'georgia', 'crimea', 'ukraine', 'without', 'reason', 'attempt', 'solution', 'would', 'avoid', 'bloodshed']"
32,1515457262642466826,1515457262642466826,1650148141000.0,2022-04-16 17:29:01,-0500,,New leader expected at AU mission in Somalia after Madeira diplomatic tiff. #Somalia #Mogadishu. 👉 https://t.co/YvH3BYnrxN  https://t.co/qG3bFtXLQE,en,"['somalia', 'mogadishu']",[],1238855860186685444,1238855860186685444,somalitopnews,Somalitopnews,6,17,https://twitter.com/somalitopnews/status/1515457262642466826,['https://bit.ly/3KOfthV'],['https://pbs.twimg.com/media/FQf67bpXMAYCijz.png'],1,https://pbs.twimg.com/media/FQf67bpXMAYCijz.png,False,0,0,0,,diplomatic,,,,,,,[],,,,,"['new', 'leader', 'expected', 'mission', 'somalia', 'madeira', 'tiff', 'somalia', 'mogadishu', 'httpstcoyvh3bynrxn', 'httpstcoqg3bftxlqe']","['new', 'leader', 'expect', 'au', 'mission', 'somalia', 'madeira', 'tiff', 'somalia', 'mogadishu', '👉', 'http', '//t.co/yvh3bynrxn', 'http', '//t.co/qg3bftxlqe']"
33,1515457186725474306,1515409912851222528,1650148123000.0,2022-04-16 17:28:43,-0500,,"@AmirMateen2 @tomthehack @ImranKhanPTI These ""choors &amp; dacoits"" will not give up power freely, that's quasi been thrown in their lap overnight. If NS is brought back on diplomatic pass to counter PTI Jalsas, then its going to get pretty ugly soon.  Chances of violence, bloodshed &amp; civil...",en,[],[],1036355634290024448,1036355634290024448,NightWa05368262,Night's Watcher,6,17,https://twitter.com/NightWa05368262/status/1515457186725474306,[],[],0,,False,0,0,0,,diplomatic,,,,,,,"[{'screen_name': 'AmirMateen2', 'name': 'Amir Mateen', 'id': '1156489574'}, {'screen_name': 'tomthehack', 'name': 'Tom Hussain', 'id': '102753335'}, {'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': '122453931'}]",,,,,"['amirmateen2', 'tomthehack', 'imrankhanpti', 'choors', 'amp', 'dacoits', 'give', 'power', 'freely', 'thats', 'quasi', 'thrown', 'lap', 'overnight', 'brought', 'back', 'pass', 'counter', 'pti', 'jalsas', 'going', 'get', 'pretty', 'ugly', 'soon', 'chances', 'violence', 'bloodshed', 'amp', 'civil']","['amirmateen2', 'tomthehack', 'imrankhanpti', '``', 'choors', 'amp', 'dacoit', ""''"", 'give', 'power', 'freely', ""'s"", 'quasi', 'thrown', 'lap', 'overnight', 'n', 'brought', 'back', 'pas', 'counter', 'pti', 'jalsas', 'go', 'get', 'pretty', 'ugly', 'soon', 'chance', 'violence', 'bloodshed', 'amp', 'civil', '...']"
34,1515457044844789770,1515456322375987212,1650148089000.0,2022-04-16 17:28:09,-0500,,"military buildup in Ukraine, turning it into a bridgehead against Russia while hiding behind talk of “engagement” in the political process of peace negotiations.  Having exhausted diplomatic means of protecting Donbass Russia was forced to launch a special military operation.",en,[],[],1395506118634397704,1395506118634397704,HermesTrading1,Jack Rybak 🇷🇺 #RLM ♥️,6,17,https://twitter.com/HermesTrading1/status/1515457044844789770,[],[],0,,False,0,0,0,,diplomatic,,,,,,,[],,,,,"['military', 'buildup', 'ukraine', 'turning', 'bridgehead', 'russia', 'hiding', 'behind', 'talk', 'engagement', 'political', 'process', 'peace', 'negotiations', 'exhausted', 'means', 'protecting', 'donbass', 'russia', 'forced', 'launch', 'special', 'military', 'operation']","['military', 'buildup', 'ukraine', 'turn', 'bridgehead', 'russia', 'hiding', 'behind', 'talk', '“', 'engagement', '”', 'process', 'peace', 'negotiation', 'exhaust', 'mean', 'protect', 'donbas', 'russia', 'force', 'launch', 'special', 'military', 'operation']"
